date,headline,source,compound,sentiment
2020-07-09,China’s central bank sells stake in HDFC - BusinessLine,BusinessLine,0.0,Neutral
2020-07-10,China’s PBoC sells HDFC stake - Mint,Mint,0.0,Neutral
2020-07-13,Q1 earnings may be muted for banking sector - Mint,Mint,0.0,Neutral
2020-07-14,HDFC Bank probes auto loan practices - The Times of India,The Times of India,0.0,Neutral
2020-07-16,BMW Motorrad's adventure sports bike S 1000 XR launched at Rs 20.90 lakh - Business Today,Business Today,0.4215,Positive
2020-07-18,"Invest even Re 1 in Gold! Digital Gold Investment in India risks, redeem, returns queries explained - The Financial Express",The Financial Express,-0.3382,Negative
2020-07-19,"Preferred successor internal candidate, has spent 25 yrs at HDFC Bank: Puri - Business Standard",Business Standard,0.2263,Positive
2020-07-19,HDFC Bank MD Aditya Puri emerges highest paid banker for FY 2019-20 with Rs 18.92 crore salary - The New Indian Express,The New Indian Express,0.0,Neutral
2020-07-19,HDFC Bank's Aditya Puri highest paid banker for FY20 with ₹18.92 cr in remuneration - Mint,Mint,0.0,Neutral
2020-07-20,HDFC Bank may have bundled GPS devices with vehicle loans - Mint,Mint,0.0,Neutral
2020-07-20,"Stocks To Watch: HDFC Bank, Muthoot Finance, M&M Financial, Yes Bank, ACC - NDTV Profit",NDTV Profit,0.6808,Positive
2020-07-20,"Meet Aditya Puri, India's highest paid banker CEO. Here's his annual salary - India TV News",India TV News,0.0,Neutral
2020-07-20,"Sensex Rises Over 350 Points, Nifty Near 11,000; Financial Stocks Jump Led By HDFC Bank - NDTV Profit",NDTV Profit,0.6808,Positive
2020-07-21,HDFC Bank sacks six officials following internal probe: Five questions answered - Moneycontrol.com,Moneycontrol.com,0.0,Neutral
2020-07-21,HDFC Bank may have clubbed GPS device with car loan - The Times of India,The Times of India,0.0,Neutral
2020-07-21,HDFC Bank fires 6 employees over 'improper lending' related to car loans - Business Today,Business Today,0.0,Neutral
2020-07-23,"Race to the bottom? LIC Housing cuts home loan interest rate to 6.9% – Check what SBI, HDFC are offering - The Financial Express",The Financial Express,0.2023,Positive
2020-07-25,Sensex rallies 3% in a week; over 30 stocks in BSE 500 rose 10-30% - Moneycontrol.com,Moneycontrol.com,0.0,Neutral
2020-07-26,Aditya Puri sells HDFC Bank shares worth Rs 843 crore - Moneycontrol.com,Moneycontrol.com,0.4767,Positive
2020-07-26,Aditya Puri sells 74 lakh HDFC Bank shares - CNBC TV18,CNBC TV18,0.296,Positive
2020-07-26,"HDFC Bank MD Aditya Puri sold 74.2 lakh shares of bank, to retire in October - IBTimes India",IBTimes India,0.296,Positive
2020-07-27,Kotak Mahindra Bank stocks end over 2% lower after Q1 results - The Statesman,The Statesman,-0.296,Negative
2020-07-27,Aditya Puri sells 7.42 million shares in HDFC Bank for Rs 843 cr - Business Standard,Business Standard,0.296,Positive
2020-07-27,HDFC Bank declines over 3 per cent as Aditya Puri sells shares - India TV News,India TV News,0.296,Positive
2020-07-27,HDFC Bank share price falls 2% after Aditya Puri sells 74.2 lakh shares - Moneycontrol.com,Moneycontrol.com,0.5267,Positive
2020-07-27,"Aditya Puri sells HDFC Bank shares worth ₹842 cr, holding down to 0.01% - The Hindu",The Hindu,0.4767,Positive
2020-07-27,How investors should read Aditya Puri’s surprise stake sale in HDFC Bank - Moneycontrol.com,Moneycontrol.com,0.2732,Positive
2020-07-27,Aditya Puri sells HDFC Bank shares worth Rs 843 crore - The Times of India,The Times of India,0.4767,Positive
2020-07-27,HDFC Bank chief Aditya Puri sells his shares - Telegraph India,Telegraph India,0.296,Positive
2020-07-28,A shoddy succession plan at HDFC Bank - The Morning Context,The Morning Context,0.2023,Positive
2020-07-29,"Dr Reddy’s Q1 tides over pandemic blues, but margins may not sustain - Mint",Mint,0.0,Neutral
2020-07-30,Yes Bank reveals Q1 results - Passionate In Marketing,Passionate In Marketing,0.7269,Positive
2020-08-01,"Sensex, Nifty rallied 7% in July; more than 100 stocks in BSE 500 rose 10-80% - Moneycontrol.com",Moneycontrol.com,0.4019,Positive
2020-08-04,"Who is Sashidhar Jagdishan, Aditya Puri's successor to helm HDFC Bank - Business Today",Business Today,0.2263,Positive
2020-08-04,RBI gives nod for Sashidhar Jagdishan as Aditya Puri's successor at HDFC Bank - The Times of India,The Times of India,0.2263,Positive
2020-08-04,5 big challenges for new HDFC Bank CEO Sashidhar Jagdishan - Business Today,Business Today,0.0772,Positive
2020-08-04,Sashidhar Jagdishan to replace Aditya Puri as HDFC Bank’s new MD & CEO - The Hindu,The Hindu,0.0,Neutral
2020-08-04,"Who is Sashidhar Jagdishan, the new CEO of HDFC Bank? - Moneycontrol.com",Moneycontrol.com,0.0,Neutral
2020-08-04,'Insider' Sashidhar Jagdishan new HDFC Bank CEO: Here are some of the challenges he faces - Moneycontrol.com,Moneycontrol.com,0.0772,Positive
2020-08-04,Sashidhar Jagdishan to fill in Aditya Puri’s shoes as HDFC Bank CEO & MD - orissapost.com,orissapost.com,0.0,Neutral
2020-08-04,Sashidhar Jagdishan to succeed Aditya Puri as HDFC Bank CEO - Business Standard,Business Standard,0.4939,Positive
2020-08-04,Past stints - Sashidhar Jagdishan takes over the reins of HDFC bank from the legendary Aditya Puri - The Economic Times,The Economic Times,0.0,Neutral
2020-08-04,Why Did Aditya Puri Sell Shares of HDFC Bank Worth Over Rs840 crore? - Moneylife,Moneylife,0.4767,Positive
2020-08-04,Sashidhar Jagdishan appointed new HDFC Bank CEO; RBI gives go ahead - Business Today,Business Today,0.0,Neutral
2020-08-04,Sashidhar Jagdishan to be new MD & CEO of HDFC Bank - The Times of India,The Times of India,0.0,Neutral
2020-08-04,Aditya Puri on HDFC Bank stake sale: ‘Nothing to do with bank; need money for retirement’ - Moneycontrol.com,Moneycontrol.com,0.0,Neutral
2020-08-05,Sashidhar Jagdishan to take charge as HDFC Bank CEO from October 27 - Deccan Chronicle,Deccan Chronicle,0.0,Neutral
2020-08-05,HDFC Bank picks veteran 'Change Agent' Sashidhar Jagdishan as CEO - The Times of India,The Times of India,0.0,Neutral
2020-08-05,‘Change Agent’ To CEO: Sashidhar Jagdishan Set To Bring Continuity To HDFC Bank - NDTV Profit,NDTV Profit,0.4404,Positive
2020-08-06,"Shashidhar Jagdishan as HDFC Bank CEO to ensure continuity, stability - The Financial Express",The Financial Express,0.3818,Positive
2020-08-07,AU Bank forays into south India with branch launch in Bengaluru - Mint,Mint,0.0,Neutral
2020-08-08,"Where Aditya Puri should invest Rs 843 crore raised from HDFC Bank share sale, according to top money... - Moneycontrol.com",Moneycontrol.com,0.4588,Positive
2020-08-08,Veteran Change Agent Shashidhar Jagdishan as CEO of HDFC Bank - Passionate In Marketing,Passionate In Marketing,0.5267,Positive
2020-08-09,Latest bank FD rates: SBI vs ICICI Bank vs HDFC Bank vs Bank of India - Mint,Mint,0.0,Neutral
2020-08-11,"Massive discounts of up to Rs 2.5 lakh on Honda Civic, 4th gen City this August - The Financial Express",The Financial Express,0.0,Neutral
2020-08-11,These 13 stocks get an upgrade from brokerages expecting gains of 10-36% - Moneycontrol.com,Moneycontrol.com,0.34,Positive
2020-08-13,Climate Change Tracker: India's Uneven Monsoon Rainfall - Mint,Mint,0.0,Neutral
2020-08-13,"Lot has been done, but best of HDFC Bank yet to come: Aditya Puri - The Times of India",The Times of India,0.7783,Positive
2020-08-14,HDFC Bank's Independence Day gift to armed forces personnel: Shaurya KGC Card - Mint,Mint,0.4404,Positive
2020-08-14,HDFC Bank launches 'Shaurya KGC Card' for armed forces: Key points - The Times of India,The Times of India,0.0,Neutral
2020-08-14,HDFC Bank launches first-of-its-kind card for armed forces. Check benefits and other details - Times Now,Times Now,0.3818,Positive
2020-08-16,There’s no clarity on split shares’ taxation - Mint,Mint,-0.3089,Negative
2020-08-18,"IndiaNivesh, Edelweiss & HDFC Bank: The Curious Case of Rs100 Crore Fixed Deposit Receipts - Moneylife",Moneylife,0.3182,Positive
2020-08-19,NSE Clearing Revises Bank Guarantee Limit for Trading and Clearing Members - Moneylife,Moneylife,0.25,Positive
2020-08-20,"Pre-booking for Kia Sonet open: Booking amount, features, variants - Mint",Mint,-0.6369,Negative
2020-08-20,Indian Overseas Bank Q1 results: Reports net profit of Rs 121 crore - The Economic Times,The Economic Times,0.4404,Positive
2020-08-21,"SBI Life Insurance, Divi's Lab shares jump on Nifty 50 inclusion - The Times of India",The Times of India,0.5994,Positive
2020-08-21,Union Bank Q1 results: Net profit drops 13%; to sell stake in IndiaFirst Life - The Economic Times,The Economic Times,0.4404,Positive
2020-08-24,NIIT Technologies is now Coforge - The Times of India,The Times of India,0.0,Neutral
2020-08-24,Senior Citizen Bank Account: Top 5 savings bank accounts for senior citizens - The Financial Express,The Financial Express,0.2023,Positive
2020-08-24,Kotak Mahindra Bank: You don't need a debit card to withdraw cash. How it works - Mint,Mint,0.0,Neutral
2020-08-24,If your KYC process is incomplete - How to avoid rejection of EPF withdrawal claim - The Economic Times,The Economic Times,-0.6808,Negative
2020-08-28,"Apollo Clinic joins hands with HDFC Life, will offer insurance products to its customers - Mint",Mint,0.0,Neutral
2020-08-28,"SBI's Kumar, HDFC's Puri speak on their careers, legacies, motivations - Business Standard",Business Standard,0.0,Neutral
2020-09-01,BT Insight: What does SIPs in stocks mean and how it helps in wealth creation - Business Today,Business Today,0.7845,Positive
2020-09-03,RBI risks an appreciating rupee as surplus liquidity gets discomforting - Mint,Mint,-0.2023,Negative
2020-09-04,Comparison of Top 10 Private Banks - Invest Yadnya,Invest Yadnya,0.2023,Positive
2020-09-08,IDBI Bank sells remaining 0.21% stake in NSE - The Economic Times,The Economic Times,0.0,Neutral
2020-09-08,"Banks move towards advisory for HNIs, distribution for retail - Mint",Mint,0.0,Neutral
2020-09-08,A Chinese demand contraction may test mettle of steel stocks - Mint,Mint,-0.128,Negative
2020-09-09,Ready Reckoner : NIFTY 50 Stocks Q1 FY21 Results - Invest Yadnya,Invest Yadnya,0.7125,Positive
2020-09-09,5 best ways to start investing with just Rs 1000 per month - The Financial Express,The Financial Express,0.6369,Positive
2020-09-10,Banks See Massive Drop in Commissions from Mutual Funds - Capitalmind,Capitalmind,-0.2732,Negative
2020-09-10,Check out India’s highest-paid corporate executives - VCCircle,VCCircle,0.0,Neutral
2020-09-10,Subhash Kamath elected ASCI chairman - Mint,Mint,0.0,Neutral
2020-09-10,Radhakishan Damani buys stake in NSE - The Economic Times,The Economic Times,0.0,Neutral
2020-09-10,Big fund transfers may need bank visits - Mint,Mint,0.0,Neutral
2020-09-11,"Yes Bank Chairman Sunil Mehta assures speedy recovery, thanks RBI, SBI, HDFC Bank, ICICI Bank for lending support - Zee Business",Zee Business,0.8625,Positive
2020-09-11,"With a $200 billion m-cap, RIL now 44th biggest firm globally; more valuable than TCS & HDFC Bank... - Moneycontrol.com",Moneycontrol.com,0.5256,Positive
2020-09-11,"HDFC Bank looks to increase number of banking correspondents to 25,000 by March - The Times of India",The Times of India,0.3818,Positive
2020-09-12,"Vodafone Idea, rebranded as Vi, becomes co-presenting sponsor of IPL 2020 - Mint",Mint,0.0,Neutral
2020-09-13,"Parliament's monsoon session begins tomorrow, will have 18 sittings till 1 Oct - Mint",Mint,0.0,Neutral
2020-09-13,"Monsoon session: Om Birla hopeful for presence of all members,a fruitful session - Mint",Mint,0.5106,Positive
2020-09-14,SBI revises fixed deposit (FD) rates. Latest FD rates here - Mint,Mint,0.0,Neutral
2020-09-15,CAMS to launch IPO on September 21; NSE to divest over 37% via public offer - Moneycontrol.com,Moneycontrol.com,0.0,Neutral
2020-09-15,Daiichi Sankyo case: Gurinder Singh to file IT returns in sealed covers in HC - Mint,Mint,0.0,Neutral
2020-09-16,"CAMS IPO: Price band set at Rs 1,229-1,230/share - Moneycontrol.com",Moneycontrol.com,0.0,Neutral
2020-09-16,"CAMS fixes IPO price band at Rs 1,229-1,230/share; issue to open on Sep 21 - The Indian Express",The Indian Express,0.0,Neutral
2020-09-16,What makes health policies top-notch - Mint,Mint,0.0,Neutral
2020-09-17,Two US-based law firms file class-action suits against HDFC Bank - BusinessLine,BusinessLine,0.0,Neutral
2020-09-17,HCL Technologies Enters List of Top 10 Most Valuable Firms in India - Equitypandit,Equitypandit,0.6361,Positive
2020-09-18,Billionaire wanted to die broke. So he gives away entire $8 billion fortune - Mint,Mint,-0.7717,Negative
2020-09-18,"Flipkart, Paytm Now Among India’s 10 Most Valuable Brands, HDFC Bank Still No. 1 - NDTV Profit",NDTV Profit,0.7425,Positive
2020-09-18,SBI Vs HDFC Vs ICICI Vs Axis Bank: Top 10 banks currently offering personal loans starting at 8.9% - The Financial Express,The Financial Express,0.2023,Positive
2020-09-19,CAMS IPO: Information Analysis - Value Research,Value Research,0.34,Positive
2020-09-21,CAMS IPO Review | Should I subscribe? - Invest Yadnya,Invest Yadnya,0.0,Neutral
2020-09-22,"PMC Bank depositors may not get all the money, but need to pay TDS - Mint",Mint,-0.1531,Negative
2020-09-22,"HDFC Bank loan restructuring: Eligibility, processing fee, how to apply and other details - Mint",Mint,0.0,Neutral
2020-09-22,"SBI loan moratorium for up to 2 years: How to apply for home loan, auto loan restructuring - Mint",Mint,0.0,Neutral
2020-09-22,"Mistry family may sell Tata Sons stake, says mutual co-existence not feasible - Mint",Mint,0.0,Neutral
2020-09-23,"HDFC Bank Credit card EMI or loan restructuring: Eligibility, charges and how to apply - Mint",Mint,0.128,Positive
2020-09-24,"CAMS IPO: Date, Review, Price Band, Form and Market Lot Details - Groww",Groww,0.0,Neutral
2020-09-24,Husqvarna Vitpilen 250 review: Cafe racer-styled bike shuns practicality but rings new culture - The Financial Express,The Financial Express,0.0,Neutral
2020-09-25,"Loan moratorium: SBI, HDFC Bank offer loan restructuring for 2 years. Should you apply? - Mint",Mint,0.0,Neutral
2020-09-25,Vodafone wins international arbitration against India in retrospective tax case - Mint,Mint,0.5719,Positive
2020-09-25,Time to move from ‘HRITHIK’ stocks to ‘BHARATH’; here’s why - Moneycontrol.com,Moneycontrol.com,0.0,Neutral
2020-09-25,Xiaomi Mi Notebook 14 review: A new definition for budget laptops - Mint,Mint,0.0,Neutral
2020-09-26,HDFC Bank loan or credit card EMI restructuring: Key things to know before applying - Mint,Mint,0.3818,Positive
2020-09-26,Income tax: How to comply with cash transaction obligations? - Mint,Mint,0.0,Neutral
2020-09-26,"Reliance Industries gets ₹7,500 crore from Silver Lake for 1.75% stake in retail arm - Mint",Mint,0.0,Neutral
2020-09-28,Delhi Airport to resume operations at Terminal 2 from 1 October - Mint,Mint,0.0,Neutral
2020-09-29,"Online Financial Frauds: Digital Suraksha Group Insurance launched – Check premium, features - The Financial Express",The Financial Express,-0.4215,Negative
2020-09-29,"ITC’s FMCG outlook is promising, but market isn’t biting into it yet - Mint",Mint,0.2144,Positive
2020-09-29,"SBI Card, Amex join hands to leverage scale, differentiated offerings for premium customers - The Times of India",The Times of India,0.296,Positive
2020-09-29,How Hariprasad Chaurasia aced superhit Bollywood songs and classical ragas - Mint,Mint,0.0,Neutral
2020-09-30,Stock Market Update: Sensex Jumps Over 400 Points From Day's Low As Markets Rebound - NDTV Profit,NDTV Profit,0.2023,Positive
